Company,Address,Phone,Website,YELP Profile,Rating - stars,Number of reviews,Prices,Venue type
The Magnum Restaurant and Bar,1 Albany Street Edinburgh EH1 3PY,0131 557 4366,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.themagnumrestaurant.co.uk&cachebuster=1639574259&website_link_type=website&src_bizid=tZyewpmvg0byXCg5uI8WcQ&s=88d20e54e1d36684644b16968235bf29d4253b22518ae635da1bc8ded0f02bda,https://www.yelp.co.uk/biz/the-magnum-restaurant-and-bar-edinburgh?osq=pubs,4.5 star rating,24 reviews,££,"Pubs, British"
Mums,4a Forrest Road Edinburgh EH1 2QN,0131 260 9806,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.mumsgreatcomfortfood.com&cachebuster=1639574263&website_link_type=website&src_bizid=se9MhDAQjACYMO3LCIfT1Q&s=223e9d195f155818fbacadba79810e980c510e698befbb73a72f28ae6a01aa4e,https://www.yelp.co.uk/biz/mums-edinburgh?osq=pubs,4 star rating,218 reviews,££,"British, Breakfast & Brunch, Burgers"
Wally Dug,32 Northumberland Street Edinburgh EH3 6LS,0131 557 3133,,https://www.yelp.co.uk/biz/wally-dug-edinburgh?osq=pubs,4 star rating,16 reviews,£££,Pubs
The Palace,Kirkgate Leeds LS2 7DJ,0113 244 5882,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.thepalaceleeds.co.uk&cachebuster=1639574274&website_link_type=website&src_bizid=LqVAMDAqCkClHmRJBxH_Qw&s=586868022f8c339d23ff06043ea33afd8167942fbe249f05f5df8ca52f786cb6,https://www.yelp.co.uk/biz/the-palace-leeds?osq=pubs,3.5 star rating,19 reviews,££,"Pubs, British"
Black Bull,Commercial Street Rothwell Leeds LS26 0AX,0113 282 1123,,https://www.yelp.co.uk/biz/black-bull-leeds?osq=pubs,4 star rating,,££,Pubs
The Packhorse,208 Woodhouse Lane Leeds LS2 9DX,0113 245 3980,,https://www.yelp.co.uk/biz/the-packhorse-leeds?osq=pubs,3 star rating,10 reviews,££,Pubs
Preston,468 Roundhay Road Oakwood Leeds LS8 2HU,0113 249 4709,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fnorthbar.com%2Fpreston%2F&cachebuster=1639574282&website_link_type=website&src_bizid=D_wT1lLwesFAliSsdrkMnA&s=d4df83f483f4178f44546c2bbaa8f05d8a36db2629a895aae2f85abcc29cbad5,https://www.yelp.co.uk/biz/preston-leeds?osq=pubs,4 star rating,4 reviews,£££,Pubs
Pendas Arms,Naburn Approach Leeds LS14 2DF,0113 265 1648,,https://www.yelp.co.uk/biz/pendas-arms-leeds?osq=pubs,3.5 star rating,2 reviews,££,Pubs
The Botanist,67 Boar Lane Leeds LS1 6HW,0113 205 3240,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thebotanist.uk.com%2F&cachebuster=1639574287&website_link_type=website&src_bizid=EQEPFD22e51_w7JktoewsQ&s=f95da7fc108b4a5941286f606e0742f195549625e50b01b4316a8ba744e46526,https://www.yelp.co.uk/biz/the-botanist-leeds?osq=pubs,4 star rating,20 reviews,££,Pubs
The Spotted Cow,122 Whitehall Road Drighlington Bradford BD11 1LJ,0113 285 2558,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fspottedcowbradford.co.uk%2F&cachebuster=1639574290&website_link_type=website&src_bizid=jkOxRKt3BpQ8KtB2di72PA&s=d204505f6516573f6dcaffaa255e18d47488cf2590bd8574010fecdfbc8e882f,https://www.yelp.co.uk/biz/the-spotted-cow-bradford?osq=pubs,5 star rating,2 reviews,££,Pubs
The Owl,1 Rodley Lane Leeds LS13 1LB,0113 256 5242,,https://www.yelp.co.uk/biz/the-owl-leeds?osq=pubs,4 star rating,6 reviews,££,"Pubs, British"
Nation of Shopkeepers,27-37 Cookridge Street Leeds LS2 3AG,0113 203 1831,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.anationofshopkeepers.com&cachebuster=1639574295&website_link_type=website&src_bizid=Krik6L6zk6MGc9eKRc67fQ&s=e1485daa79d5ce435a3f83cf417e4a08850f1387c614acd8fd08978983b80b0f,https://www.yelp.co.uk/biz/nation-of-shopkeepers-leeds?osq=pubs,4 star rating,32 reviews,££,Pubs
Victoria Hotel,28 Great George Street Leeds LS1 3DL,0113 245 1386,,https://www.yelp.co.uk/biz/victoria-hotel-leeds-2?osq=pubs,4 star rating,24 reviews,££,"Pubs, Jazz & Blues"
The Black Fox,17 Albert Place Edinburgh EH7 5HN,0131 553 2268,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.blackfoxleith.com%2F&cachebuster=1639574304&website_link_type=website&src_bizid=72emeMubKtUZnYXUYznJhQ&s=05f7d19044b4943eca0dcae1701ea1a33f534ba304790c92b548fe941cdb3cb6,https://www.yelp.co.uk/biz/the-black-fox-edinburgh?osq=pubs,4 star rating,22 reviews,££,"Burgers, Cocktail Bars, Diners"
Cabaret Voltaire,36-38 Blair Street Old Town Edinburgh EH1 1QR,0131 247 4704,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thecabaretvoltaire.com%2Fbooths&cachebuster=1639574307&website_link_type=website&src_bizid=UDdyjzFWWF-XW1uSkNOkQw&s=a63c031a4df45b3123df14f066825dd1b7f242c7bb9ca9b367b19898b180f471,https://www.yelp.co.uk/biz/cabaret-voltaire-edinburgh?osq=pubs,4 star rating,45 reviews,££,"Clubs, Music Venues, Bars"
The Bailie,2 St Stephen Street Stockbridge Edinburgh EH3 5AL,0131 225 4673,,https://www.yelp.co.uk/biz/the-bailie-edinburgh?osq=pubs,4 star rating,26 reviews,££,Gastro Pubs
Bennets Bar,8 Leven Street Edinburgh EH3 9LG,0131 229 5143,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.bennetsbar.co.uk&cachebuster=1639574314&website_link_type=website&src_bizid=Y6OsoFYECeewB-9s-pAuSw&s=2563331d02804366351aca78fddbe3b47a73709f9a8e73397e17e1668256edc3,https://www.yelp.co.uk/biz/bennets-bar-edinburgh?osq=pubs,4 star rating,24 reviews,££,Pubs
The Conan Doyle,71-73 York Place New Town Edinburgh EH1 3JD,0131 557 9539,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.nicholsonspubs.co.uk%2Frestaurants%2Fscotlandandnorthernireland%2Ftheconandoyleedinburgh&cachebuster=1639574317&website_link_type=website&src_bizid=CcLih_2n9FZglQwGxY76CA&s=e61b42d0f3685dc3f92ea77af797072fa25e875fe2f1fd1c78fbe5fe1fc6e767,https://www.yelp.co.uk/biz/the-conan-doyle-edinburgh?osq=pubs,3.5 star rating,53 reviews,££,Pubs
The Craven Heifer,Main Street Addingham LS29 0PL,01943 830106,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.cravenheifer.com&cachebuster=1639574323&website_link_type=website&src_bizid=nSdDFfti7-a6H-oBLRlcvA&s=34335112faa4dbc4ed6f4d8fa695622141cc0dc0b57d41499c6af2f346cb66d5,https://www.yelp.co.uk/biz/the-craven-heifer-addingham?osq=pubs,4 star rating,3 reviews,££,Pubs
Mr Foley's Cask Ale House,159 The Headrow Leeds LS1 6DG,0113 242 9674,,https://www.yelp.co.uk/biz/mr-foleys-cask-ale-house-leeds?osq=pubs,3.5 star rating,22 reviews,££,Pubs
East of Arcadia,607 Meanwood Road Leeds LS6 4HQ,0113 275 5488,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.markettowntaverns.co.uk%2F&cachebuster=1639574329&website_link_type=website&src_bizid=1WkeUAFE_GcG-eTE8eICcA&s=07d4259040b1e83429b753ace7d56afcc9105d449f7b826be82d2d259ef4e324,https://www.yelp.co.uk/biz/east-of-arcadia-leeds?osq=pubs,3.5 star rating,5 reviews,££,Pubs
Bricklayers Arms,8 Low Close Street Leeds LS2 9EG,0113 245 8277,,https://www.yelp.co.uk/biz/bricklayers-arms-leeds?osq=pubs,2.5 star rating,3 reviews,££,Pubs
The Woolpack,Main Street Esholt West York BD17 7QZ,01274 809495,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thewoolpackesholt.co.uk&cachebuster=1639574336&website_link_type=website&src_bizid=kgh4W-D8mmaFpGHMT_rw1w&s=7d4af6e922dba8f9938e268eb427494fcae2a73bc15074532111574340dbb483,https://www.yelp.co.uk/biz/the-woolpack-west-york?osq=pubs,4 star rating,,£££,Pubs
The Bridge Inn,Low Lane Horsforth Leeds LS18 4HN,0113 258 7339,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.warmandfriendly.co.uk%2F&cachebuster=1639574339&website_link_type=website&src_bizid=H0UlYBbgYXDrqs_rbT8b0w&s=232cc177225269c8dc6321abc1e8729012dce4db48d15bf50955345525d536e4,https://www.yelp.co.uk/biz/the-bridge-inn-leeds?osq=pubs,3.5 star rating,7 reviews,££,"Pubs, British"
Queen's Head pub,"Kettlesing Harrogate, North Yorkshire Kettlesing HG3 2LB",01423 770263,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.queensheadkettlesing.co.uk&cachebuster=1639574342&website_link_type=website&src_bizid=f3aN6l4buj-9jRw-k3qfhQ&s=f3ec888f54dc35e8bf181ac8ec365b2a0efcf13137a91f56a85f8a396f503ed3,https://www.yelp.co.uk/biz/queens-head-pub-kettlesing?osq=pubs,5 star rating,3 reviews,££,Pubs
New Masons Arms,26 Aberford Road Oulton Leeds LS26 8JR,0113 282 2334,,https://www.yelp.co.uk/biz/new-masons-arms-leeds?osq=pubs,3.5 star rating,3 reviews,££,Pubs
Old Red Lion,York Road Leeds LS14 2AD,0113 273 5573,,https://www.yelp.co.uk/biz/old-red-lion-leeds?osq=pubs,1.5 star rating,3 reviews,££,Pubs
The Black Rose Tavern,49 Rose Street New Town Edinburgh EH2 2NH,0131 220 0414,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.blackrosetavern.com&cachebuster=1639574359&website_link_type=website&src_bizid=F-xVRQuq-y2K0Vx9qEDaKw&s=a0066dd1a4a1fef0e6eec87a2a9617144287d6dc92591bf6e287670cc0e729ca,https://www.yelp.co.uk/biz/the-black-rose-tavern-edinburgh?osq=pubs,3.5 star rating,53 reviews,££,Pubs
The Basement,10a-12a Broughton Street Edinburgh EH1 3RH,0131 557 0097,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.basement-bar-edinburgh.co.uk%2F&cachebuster=1639574362&website_link_type=website&src_bizid=cgEzHZQKhi2anXfyF75MQw&s=bb1883e69166bec53c500a9333d3e1b27f9e98a12578235f8c8468ab7c6999dc,https://www.yelp.co.uk/biz/the-basement-edinburgh?osq=pubs,4 star rating,79 reviews,££,"Pubs, British, Mexican"
The Dome,14 George Street Edinburgh EH2 2PF,0131 624 8624,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thedomeedinburgh.com&cachebuster=1639574365&website_link_type=website&src_bizid=S5gtq6g6dIfyaFvyPYyzkg&s=7f009758db6574f59b47559cabd2d425884528a7ed3b1ebbf2e9f3b97faea37a,https://www.yelp.co.uk/biz/the-dome-edinburgh?osq=pubs,4 star rating,145 reviews,£££,"Champagne Bars, Venues & Event Spaces"
The Ball Room,3 Jordan Lane Edinburgh EH10 4RB,0131 447 0440,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.ballroomscotland.com&cachebuster=1639574369&website_link_type=website&src_bizid=vRGWU14Q4GLx3Bcs8qErAA&s=254f4d01d1950f0ae3af3ecf2210f5b617d100a5336ce86d8633e111c1b7b693,https://www.yelp.co.uk/biz/the-ball-room-edinburgh-2?osq=pubs,5 star rating,2 reviews,££,"Pool & Snooker Hall, Pubs, Sports Bars"
Under the Stairs,3A Merchant Street Edinburgh EH1 2QD,0131 466 8550,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.underthestairs.org&cachebuster=1639574371&website_link_type=website&src_bizid=EKEPtNKJdZxRhYoFhuG8ew&s=f0f4fa77f62f75c3a0dd48d957b8056665419ed42cb73b15873fbf22dbd0fbd3,https://www.yelp.co.uk/biz/under-the-stairs-edinburgh?osq=pubs,4 star rating,72 reviews,££,"Lounges, Gastro Pubs"
The Pour House,Canal Wharf Water Lane Leeds LS11 5PS,07816 481492,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thepourhouseleeds.co.uk&cachebuster=1639574377&website_link_type=website&src_bizid=3gskDrOy45n39P8jCrNlGA&s=fc230c352f7160d52e438449a7904eedb02d1c7d01c2f05d98569c100f39508f,https://www.yelp.co.uk/biz/the-pour-house-leeds?osq=pubs,3.5 star rating,14 reviews,££,"Gastro Pubs, Pubs"
Fox & Hounds,Tinshill Rd Leeds LS16 7BT,0113 267 8415,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.emberinns.co.uk%2Fthefoxandhoundsleeds%2F&cachebuster=1639574379&website_link_type=website&src_bizid=8cS_M5YizS3UJAfL9l3t2A&s=7bcec9b52c9e8e4cc982fdc173906b3dd1375b95cb63475344a6da5649253891,https://www.yelp.co.uk/biz/fox-and-hounds-leeds-2?osq=pubs,3.5 star rating,3 reviews,£££,"Pubs, British"
Lawnswood Arms,Otley Road Leeds LS16 7PH,0113 267 1823,,https://www.yelp.co.uk/biz/lawnswood-arms-leeds?osq=pubs,3 star rating,6 reviews,££,"Pubs, Gastro Pubs"
The Cross Keys,107 Water Lane Leeds LS11 5WD,0113 243 3711,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.the-crosskeys.com&cachebuster=1639574385&website_link_type=website&src_bizid=W8N-rLRlhiyqnF7BF5dBuQ&s=d9325dc511ef40ac07e5d355c8425731672ff82855427174701fb4bb541d8575,https://www.yelp.co.uk/biz/the-cross-keys-leeds?osq=pubs,4 star rating,27 reviews,££,"Restaurants, Pubs"
Seven Arts Centre,31a Harrogate Road Leeds LS7 3PD,0113 262 6777,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sevenleeds.co.uk&cachebuster=1639574388&website_link_type=website&src_bizid=XlGOThL_t4h66pn-CNvNzA&s=a50025505d2a962107a61574424443a1ebebbead4d335b4a651961e7384a084d,https://www.yelp.co.uk/biz/seven-arts-centre-leeds?osq=pubs,4.5 star rating,21 reviews,££,"Theatres, Bars"
Fox & Hounds,Doncaster Road A639 Pontefract WF8 3EL,01977 621110,,https://www.yelp.co.uk/biz/fox-and-hounds-pontefract?osq=pubs,,,££,Pubs
Ye Olde Oak,Harrogate HG3 2LG,01423 780247,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.ye-olde-oak.co.uk&cachebuster=1639574394&website_link_type=website&src_bizid=E2QKbCsjx_GdRGEqX3kfYw&s=0dbe6c04d1f4f6467ae4e2323d99afba5ef62c4c25faa8e6dad9df75d203a0a9,https://www.yelp.co.uk/biz/ye-olde-oak-harrogate-2?osq=pubs,5 star rating,,££,Pubs
Cherry Tree Inn,High Hoyland Barnsley S75 4BE,01226 382541,,https://www.yelp.co.uk/biz/cherry-tree-inn-barnsley?osq=pubs,5 star rating,,££,Pubs
Crowd of Favours,Harper Street Leeds LS2 7EA,,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.crowdoffavours.co.uk%2F&cachebuster=1639574399&website_link_type=website&src_bizid=iVoUDN6K_oCP2XEzur7Zfw&s=a151a2685bb3dd8eb581454f62c05e00774453d1633395d6daf97a34149ea0e5,https://www.yelp.co.uk/biz/crowd-of-favours-leeds-2?osq=pubs,3.5 star rating,6 reviews,££,Pubs
Horse & Trumpet,The Headrow Leeds LS1 6LR,0113 243 0338,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.horseandtrumpetleeds.co.uk%2F&cachebuster=1639574403&website_link_type=website&src_bizid=h2JFNdU_79Xy1ZWmncyh3w&s=ecf03af7e66ca8267578ab760e9f81051aa986a1ff3c73cb9289274ff6da315a,https://www.yelp.co.uk/biz/horse-and-trumpet-leeds?osq=pubs,3 star rating,4 reviews,££,Pubs
Earl Of Marchmont,22 Marchmont Cresent Edinburgh EH9 1HG,0131 662 1877,,https://www.yelp.co.uk/biz/earl-of-marchmont-edinburgh?osq=pubs,3.5 star rating,19 reviews,££,Pubs
Canny Man's,237 Morningside Road Edinburgh EH10 4QU,0131 447 1484,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.cannymans.co.uk&cachebuster=1639574413&website_link_type=website&src_bizid=Wg6fKmeGi77hXs5nUBH1BA&s=092cfdb2b33558c2d7f100da6d0b1603d45d8781750c328c3f7a36cb960be9d0,https://www.yelp.co.uk/biz/canny-mans-edinburgh?osq=pubs,3.5 star rating,44 reviews,££,"Pubs, Seafood"
The Outsider,15/16 George IV Bridge Edinburgh EH1 1EE,0131 226 3131,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theoutsiderrestaurant.com&cachebuster=1639574416&website_link_type=website&src_bizid=nJdNzQ5Z278gTCFJ4HQBLA&s=50152a173a02e56d377281c2d75a22beaae0ec5a12f744f9727f76652c3e856f,https://www.yelp.co.uk/biz/the-outsider-edinburgh?osq=pubs,4 star rating,217 reviews,££,"Modern European, British, Wine Bars"
Villager,49 George IV Bridge Old Town Edinburgh EH1 1EJ,0131 226 2781,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.villagerbar.com&cachebuster=1639574419&website_link_type=website&src_bizid=N8hUGYmf0jEO9eDzmYHuAw&s=8b45edb69762c3f09e24e0928b81480dcc21fb87af369ad12bced5b02f82e743,https://www.yelp.co.uk/biz/villager-edinburgh?osq=pubs,4 star rating,63 reviews,££,"Bars, Burgers"
Cask and Barrel Southside,24-26 W Preston Street Edinburgh EH8 9PZ,0131 667 0856,,https://www.yelp.co.uk/biz/cask-and-barrel-southside-edinburgh?osq=pubs,4 star rating,18 reviews,££,Pubs
The Station,Harrogate HG3 3AG,,,https://www.yelp.co.uk/biz/the-station-harrogate?osq=pubs,5 star rating,,££,Pubs
The Tetley,Hunslet Road Leeds LS10 1PF,0113 320 2323,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thetetley.org&cachebuster=1639574430&website_link_type=website&src_bizid=FBNwKg3KUpbRXAIF9bGq4Q&s=34b26ab1dd2a85a96dd45860f3d144749428207dedafe2bce55cd47da3f45094,https://www.yelp.co.uk/biz/the-tetley-leeds?osq=pubs,3.5 star rating,10 reviews,£££,"Bars, British, Art Galleries"
North Brewing Co.,Unit 6 Taverner's Walk Estate Sheepscar Grove Leeds LS7 1AH,0113 345 3290,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fnorthbrewing.com&cachebuster=1639574432&website_link_type=website&src_bizid=JLgJEV8QMPZTHqI97mPQdQ&s=728c36c12e2107dabd14a692bba2334c9fa2de492f2df1482cae5a859fd5f8ab,https://www.yelp.co.uk/biz/north-brewing-co-leeds?osq=pubs,4 star rating,,££,"Breweries, Bars"
Wellington Inn,Darley Harrogate HG3 2QQ,01423 780362,,https://www.yelp.co.uk/biz/wellington-inn-harrogate?osq=pubs,5 star rating,4 reviews,££,Pubs
Dyneley Arms,Leeds Road Otley LS21 1ET,0113 284 2887,,https://www.yelp.co.uk/biz/dyneley-arms-otley?osq=pubs,2.5 star rating,7 reviews,££,Pubs
Fernandes Brewery Tap & Bier Keller,5 Avison Yard Wakefield WF1 1UA,01924 291709,,https://www.yelp.co.uk/biz/fernandes-brewery-tap-and-bier-keller-wakefield?osq=pubs,5 star rating,7 reviews,££,"Breweries, Pubs"
The Brudenell Social Club,33 Queens Road Leeds LS6 1NY,0113 275 2411,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.brudenellsocialclub.co.uk%2F&cachebuster=1639574446&website_link_type=website&src_bizid=3j_46mepv2BDfC2ixsgFLw&s=39de0d581108f28170f875c935fa797f7b73f218a1a9b47076fd183f26c39922,https://www.yelp.co.uk/biz/the-brudenell-social-club-leeds?osq=pubs,4.5 star rating,33 reviews,££,"Social Clubs, Music Venues"
The Black Prince,40 Boar Lane Leeds LS1 5DA,0113 245 8063,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.sizzlingpubs.co.uk%2Ftheblackprinceleeds%2F&cachebuster=1639574449&website_link_type=website&src_bizid=MOmsVcJzeVaUsCinRKfs5Q&s=654e0e41ca63f99f1cb82b877e26f80fce41c6666ecdb0128aaa41f20e22685f,https://www.yelp.co.uk/biz/the-black-prince-leeds?osq=pubs,4 star rating,2 reviews,££,Pubs
The Reliance,76-78 North Street Leeds LS2 7PN,0113 295 6060,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.the-reliance.co.uk%2F&cachebuster=1639574452&website_link_type=website&src_bizid=RO59X60GLTeCKSCi9Ym6AA&s=c9b01918009571e1879f6608c4fbb12c6587e7869a6c24e812d64d79a69dd15a,https://www.yelp.co.uk/biz/the-reliance-leeds?osq=pubs,4 star rating,32 reviews,££,"British, Pubs"
The Faversham,1-5 Springfield Mount Leeds LS2 9NG,0113 243 1481,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thefaversham.com%2F&cachebuster=1639574528&website_link_type=website&src_bizid=sv4lZ2VvK49b7a2zf3dLOw&s=3e5193e7772174c0cf54a220a5c1042d3a3039230f1004228ef31589170573e9,https://www.yelp.co.uk/biz/the-faversham-leeds?osq=pubs,3.5 star rating,16 reviews,££,"Pubs, Clubs"
Biddy Mulligans,94-96 Grassmarket Edinburgh EH1 2JR,0131 220 1246,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.biddymulligans.co.uk&cachebuster=1639574535&website_link_type=website&src_bizid=M_k9U65TluWmVo3Pg4aJjA&s=9afee898e19f7c4c4b7977e36785c09fd6ee2dafc5c1efa86f8b33c2637e1854,https://www.yelp.co.uk/biz/biddy-mulligans-edinburgh-2?osq=pubs,3.5 star rating,58 reviews,££,"Irish, Pubs"
The Sheep Heid Inn,43-45 The Causeway Duddingston Edinburgh EH15 3QA,,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thesheepheidedinburgh.co.uk%2F&cachebuster=1639574538&website_link_type=website&src_bizid=J_KI8rJa_dSwTglUbwFcdw&s=ff425fc412cc162088b1cda9e900bd9807361e86cf980cb32706b5ef3ed3c087,https://www.yelp.co.uk/biz/the-sheep-heid-inn-edinburgh?osq=pubs,4 star rating,74 reviews,££,"Pubs, Gastro Pubs, British"
Brass Monkey Leith,362 Leith Walk Edinburgh EH6 5BR,0131 554 5286,,https://www.yelp.co.uk/biz/brass-monkey-leith-edinburgh?osq=pubs,4 star rating,41 reviews,££,"Pubs, British"
The Hermitage Bar,1-5 Comiston Road Edinburgh EH10 6AA,0131 447 1205,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fhermitagebar.co.uk&cachebuster=1639574604&website_link_type=website&src_bizid=vtzxV_lbbzEpsM7fLM8qYA&s=0ab1507beab1ec3e4cb80eb1b200c83e94d497a71b24b9f9769f1d882ec4748c,https://www.yelp.co.uk/biz/the-hermitage-bar-edinburgh?osq=pubs,4 star rating,13 reviews,££,Gastro Pubs
Maxies Bistro,5B Johnston Terrace Edinburgh EH1 2PW,0131 226 7770,,https://www.yelp.co.uk/biz/maxies-bistro-edinburgh?osq=pubs,3 star rating,42 reviews,££,"British, Modern European, Scottish"
Swan & Talbot,34 N Street Wetherby LS22 6NN,01937 582040,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.swanandtalbot.com&cachebuster=1639574613&website_link_type=website&src_bizid=seNTagNWcrmzd-PL8jkSwg&s=41122c0807699498677986b1e6cf73e8aab2bd3d298a0a35a69f43df5797adac,https://www.yelp.co.uk/biz/swan-and-talbot-wetherby?osq=pubs,4.5 star rating,3 reviews,££,"Pubs, British, B&Bs"
Aire Bar,32 The Calls Leeds LS2 7EW,0113 245 5500,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fairebar.co.uk&cachebuster=1639574617&website_link_type=website&src_bizid=AJuIUVtk6q6WuIhBMAbHog&s=2e4c89ad74fa1b1705da6f8bfd4a976a172e4c04981c53e06b7b709dc422c886,https://www.yelp.co.uk/biz/aire-bar-leeds?osq=pubs,3.5 star rating,23 reviews,££,Pubs
Chequers Inn,Claypit Lane Ledsham South Milford Leeds LS25 5LP,01977 683135,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thechequersinn.com&cachebuster=1639574621&website_link_type=website&src_bizid=2JRcvlJO2Fbl5A1BxEXCUg&s=96f684f51218291b4ee4dc859c3c45ae401c78ee29e1fa4c011ec2dcd75a802e,https://www.yelp.co.uk/biz/chequers-inn-leeds?osq=pubs,4.5 star rating,4 reviews,£££,Pubs
The Fleece,New Road Side Horsforth Leeds LS18 4DT,0113 345 0680,,https://www.yelp.co.uk/biz/the-fleece-leeds?osq=pubs,3 star rating,5 reviews,££,Pubs
The Greyhound,23 Tong Lane Bradford BD4 0RR,0113 285 2427,,https://www.yelp.co.uk/biz/the-greyhound-bradford?osq=pubs,4 star rating,,££,Pubs
The Halfway House,45 Otley Road Charlestown Shipley BD17 7PY,01274 584610,,https://www.yelp.co.uk/biz/the-halfway-house-shipley?osq=pubs,3.5 star rating,5 reviews,£££,Pubs
Stew & Oyster Bar,36-38 The Calls Leeds LS2 7EW,0113 242 5299,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fstewandoyster.com%2Flocations%2Fcalls-landing%2F&cachebuster=1639574636&website_link_type=website&src_bizid=2xwl1WYcBsCicSwfNIC4NQ&s=679654644ee9fd46052dce13c11e7262407270207c1030d025b894e47fce52f8,https://www.yelp.co.uk/biz/stew-and-oyster-bar-leeds?osq=pubs,5 star rating,,££,Pubs
The Hop,Dark Neville Street The Dark Arches Granary Wharf Leeds LS1 4DR,0113 243 9854,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fthehop-leeds.co.uk&cachebuster=1639574639&website_link_type=website&src_bizid=YkBG5ea1WhYdHraalh3exQ&s=720ff2b2d9461ea2b69b5322f41c10d694f06d59cacbc0e650e60e7f3e31651e,https://www.yelp.co.uk/biz/the-hop-leeds?osq=pubs,4 star rating,19 reviews,££,Bars
Old Ball,Brownberrie Lane Horsforth LS18 5SB,0113 258 9139,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.theoldballleeds.co.uk&cachebuster=1639574642&website_link_type=website&src_bizid=Cn69CsOdzMjLiipQvt0iYQ&s=78f6cefd66d282e2250f6d047e48d7e7cdfe1c74b2c1b89e3e7c2ccf1c50a287,https://www.yelp.co.uk/biz/old-ball-horsforth?osq=pubs,3.5 star rating,6 reviews,££,Pubs
