Name,Title,Practice affiliation,Address,Phone,Website,Email,YELP Profile
MarinHealth Pediatric Care | A UCSF Health Clinic,,,"4000 Civic Center Dr. Ste 205 San Rafael, CA 94903",(415) 925-8965,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.mymarinhealth.org%2Flocations%2Fpediatric-care-san-rafael%2F&cachebuster=1647087238&website_link_type=website&src_bizid=UMdyLlvZDkae0ekmSpJlzg&s=b309c9e5ae05b24bf616df459f905da7e09004c57936e206d05fe8161359fc19,,https://www.yelp.com/biz/marinhealth-pediatric-care-a-ucsf-health-clinic-san-rafael?osq=Pediatrician
Marysville Clinic,,,"527 E St Marysville, CA 95901",(530) 743-5300,N/a,,https://www.yelp.com/biz/marysville-clinic-marysville-2?osq=Pediatrician
Silver Lake Dental Care,,,"630 Sierra Rose Dr Ste B Reno, NV 89511",(775) 298-1158,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.silverlakedentalnv.com&cachebuster=1647087263&website_link_type=website&src_bizid=RP5NVW9cIl_b1y7q8bP1FA&s=016502c4090ae0c557f9cff0824b29601bebf924364f9b3d564acb4b9852d4f9,,https://www.yelp.com/adredir?ad_business_id=RP5NVW9cIl_b1y7q8bP1FA&campaign_id=lNJpdKTlDMzppRWDPgjhng&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsilver-lake-dental-care-reno-2&request_id=ebec941ac71396e9&signature=f2d0c649cd93e59ed0010e84e5a12d72be14f2f1bb5be7c1942da1772c3782cd&slot=1
Coombs & Brewer,,,"525 W Washington Carson City, NV 89703",(775) 430-4757,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.carsoncitydental.net&cachebuster=1647087266&website_link_type=website&src_bizid=Nglgbs6gthkskEEj4MJO2Q&s=8f667ec0ec945ee38320bd06f3f0974f61619fba82b9c9789f20199bf8bf3e18,,https://www.yelp.com/adredir?ad_business_id=Nglgbs6gthkskEEj4MJO2Q&campaign_id=i5wnynP8kunTNJi7BKNwGQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcoombs-and-brewer-carson-city&request_id=ebec941ac71396e9&signature=6039c46ce8d3cc66f2c32d52c048a1e5655ab7d4b36887a79bdc31bceb971fd1&slot=0
"Claire M Unis, MD",,Sutter Medical Foundation ,"11795 Education Street Suite 100 Auburn, CA 95602",(530) 886-2300,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-claire-unis%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087309&website_link_type=website&src_bizid=mRpkaH0U_NZlET5pmL07eA&s=825fbaa686d0eb5fa4e93d77cd31cd0aa1dbd313b1aaf634adfafae342aadc93,,https://www.yelp.com/adredir?ad_business_id=mRpkaH0U_NZlET5pmL07eA&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fclaire-m-unis-md-auburn&request_id=2e66122bd939cebe&signature=c3a5b33253d4447e517f3b51870bf84f6189b7b845984c1c9faa71425aa43e1c&slot=0
"Megan Reeves, MD",,,"4000 Civic Drive Suite 205 San Rafael, CA 94903",(415) 479-7244,N/a,,https://www.yelp.com/biz/megan-reeves-md-san-rafael-3?osq=Pediatrician
NorthBay Center for Primary Care - Fairfield,,,"2458 Hilborn Rd Fairfield, CA 94534",(707) 646-5500,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.northbay.org%2Fservices%2Fcenter-for-primary-care%2Findex.cfm&cachebuster=1647087347&website_link_type=website&src_bizid=J3JErnQjuc5W8jumzaWnIw&s=b0045d595959b45dba9eb7989b4a8126be9cd3911a3413d59873449ae93f415a,,https://www.yelp.com/biz/northbay-center-for-primary-care-fairfield-fairfield?osq=Pediatrician
"Shilpa Chopra, MD",,,"Vacaville, CA 95688",(707) 427-4900,N/a,,https://www.yelp.com/biz/shilpa-chopra-md-vacaville?osq=Pediatrician
Dermatology Consultants of Marin,,,"5000 Civic Center Dr San Rafael, CA 94903",(415) 499-0100,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.dermatologyconsultantsofmarin.com%2F&cachebuster=1647087366&website_link_type=website&src_bizid=Tog1AEpCliOKJxo2V8LJ4A&s=41beb40641a4c8d8a27fefb3070486b5349ca24886d58e973672cce94d805bb3,,https://www.yelp.com/biz/dermatology-consultants-of-marin-san-rafael?osq=Pediatrician
Stanford Children's Health Specialty Services - Santa Rosa,,,"990 Sonoma Ave Ste 9 Santa Rosa, CA 95404",(844) 733-2762,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.stanfordchildrens.org%2Fen%2Flocation%2Fnorth-bay-pediatric-cardiology-practice-santa-rosa&cachebuster=1647087374&website_link_type=website&src_bizid=3TlbZ0NJ3s7KObE8DfmhWg&s=e0c81339a7de581bab15c371110ff45a001d7188113335d6ab2656c4627d7e12,,https://www.yelp.com/biz/stanford-childrens-health-specialty-services-santa-rosa-santa-rosa?osq=Pediatrician
"Pushpa Raman, MD",,Sutter Medical Foundation ,"480 Plumas Blvd. Floor 2 Yuba City, CA 95991",(530) 749-3530,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-pushpa-raman%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087377&website_link_type=website&src_bizid=0IG_EYNWGPOnnacDsNw9tg&s=18cee4414b3ea18c07865940be5141c466f93ccecfc1cd16a0a02cb71b6cb4f0,,https://www.yelp.com/biz/pushpa-raman-md-yuba-city?osq=Pediatrician
"Pegah Khairolomour, MD",,Sutter Medical Foundation ,"11795 Education Street Suite 100 Auburn, CA 95602",(530) 886-2300,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-pegah-khairolomour%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087387&website_link_type=website&src_bizid=hmRSQIz0-Laf97jIIP0iUg&s=bc4d0fe7eab297bbcbf02f415eba90cb0e6a57d7192e345281ad8b3a675a490d,,https://www.yelp.com/adredir?ad_business_id=hmRSQIz0-Laf97jIIP0iUg&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpegah-khairolomour-md-auburn&request_id=67b712d9415c147b&signature=e7731fa5e5ca0b014327c825ba89c3a45e306ca563cc1712af9846d9eb59bc23&slot=0
Santa Rosa Community Health - Vista Campus,,,"3569 Round Barn Cir Santa Rosa, CA 95403",(707) 303-3600,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fsrhealth.org%2Flocation%2Fvista-campus%2F&cachebuster=1647087392&website_link_type=website&src_bizid=ik_w6SoounkKgs-LdT_d3g&s=32b07909a1f288b5110d04bc1c1840889da9017422fd33289a61158023d3a7f9,,https://www.yelp.com/biz/santa-rosa-community-health-vista-campus-santa-rosa-3?osq=Pediatrician
La Clínica Vallejo,,,"415 Georgia St Vallejo, CA 94590",(707) 556-8100,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.laclinica.org%2Fvallejo%2Findex.html&cachebuster=1647087406&website_link_type=website&src_bizid=7ZCNC-yH3kqLzwpAF7tHiw&s=d49563a53f3a0529ffc3abcdea8e026819088c2866b60e6b63b0305dc48837a7,,https://www.yelp.com/biz/la-cl%C3%ADnica-vallejo-vallejo-2?osq=Pediatrician
Western Dental & Orthodontics,,,"3945 Marysville Blvd Ste 1-2 Sacramento, CA 95838",(916) 822-7032,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwesterndental.com%2Fen-us%2Ffind-a-location%2Fcalifornia%2Fsacramento%2F3945-marysville-blvd-ste-1-2%3Futm_source%3DYelp&cachebuster=1647087408&website_link_type=website&src_bizid=GUOF19vmM7XE3Gh5N5JK-g&s=d206c4dc1a1b874688f0a652845e14763830438b7d1af80e2d95cea59c51bafa,,https://www.yelp.com/adredir?ad_business_id=GUOF19vmM7XE3Gh5N5JK-g&campaign_id=S8KuCaJgvMbx3HbJN0GioQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwestern-dental-and-orthodontics-sacramento-12&request_id=a8a17a68a9b1ca93&signature=387346285a8999670e3f1a102b5c382e8e6303cc012e0977e26a96f52d182182&slot=1
Yar Program of Clinic Ole,,,"935 Trancas St Ste 4C Napa, CA 94558",(707) 254-8249,N/a,,https://www.yelp.com/biz/yar-program-of-clinic-ole-napa?osq=Pediatrician
Kaiser Permanente Santa Rosa Medical Center and Medical Offices,,,"401 Bicentennial Way Santa Rosa, CA 95403",(707) 393-4000,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fkp.org%2Fkpweb%2Ffacilitydir%2Ffacility.do%3Fid%3D100324&cachebuster=1647087413&website_link_type=website&src_bizid=S7yAyzT3dah_o-r1OQQWLA&s=6a8b85e72fc3ac6c3d7ca6aa5d943aff7793e53c24731dd3a9d4a7e7184d1e2d,,https://www.yelp.com/biz/kaiser-permanente-santa-rosa-medical-center-and-medical-offices-santa-rosa?osq=Pediatrician
Peach Tree Linda,,,"5730 Packard Ave Ste 500 Marysville, CA 95901",(530) 749-3242,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fpickpeach.org%2Fclinic-locations%2Fpeach-tree-linda&cachebuster=1647087416&website_link_type=website&src_bizid=l0HaGTW7ogoiIzDfS_Mgzg&s=2d5c2aaca10f0c872ae06db44b17ed6d93b17ba80c3c8ac58aa1dfe249b43ddd,,https://www.yelp.com/biz/peach-tree-linda-marysville-2?osq=Pediatrician
"Arnold Gold, MD",,,"Yuba City, CA 95991",(530) 749-3326,N/a,,https://www.yelp.com/biz/arnold-gold-md-yuba-city?osq=Pediatrician
"Carlston Michael, MD",,,"427 Doyle Park Dr Santa Rosa, CA 95405",(707) 545-1554,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.carlstonmd.com&cachebuster=1647087433&website_link_type=website&src_bizid=ONcsQXoMwxCQ3JuUPA_jcw&s=5ffee4003aa7b71ddcb73ec095711bb2388e58d23a8feb32fdbaa3d8ced6fb64,,https://www.yelp.com/biz/carlston-michael-md-santa-rosa?osq=Pediatrician
"Gershen Lance R, MD",,,"2700 Grant St Ste 110 Concord, CA 94520",(925) 676-6500,N/a,,https://www.yelp.com/biz/gershen-lance-r-md-concord?osq=Pediatrician
"Gilbert Chang, MD",,,"2458 Hilborn Rd Fairfield, CA 94534",(707) 646-5500,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.northbay.org%2Fdoctors%2Four-doctors%2Fphys288.cfm&cachebuster=1647087442&website_link_type=website&src_bizid=lwaXSdoBW2pWal59P9X7pA&s=d05b1841cde346a4e2cc56c675a7cda4162dc72393366335a4ac46d0b8f5a893,,https://www.yelp.com/biz/gilbert-chang-md-fairfield-4?osq=Pediatrician
Kaiser Permanente Pinole Medical Offices,,,"1301 Pinole Valley Rd Pinole, CA 94564",(510) 243-4000,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fkp.org%2Fkpweb%2Ffacilitydir%2Ffacility.do%3Fid%3D300005&cachebuster=1647087445&website_link_type=website&src_bizid=TjPs9yaoAoClGRUJtQMYAQ&s=c08d6d25b122fda9184d2ba5935a9206a753dc99d12f54af3146ade5e654afe9,,https://www.yelp.com/biz/kaiser-permanente-pinole-medical-offices-pinole?osq=Pediatrician
Ampla Health - Yuba City Medical & Xpress Care,,,"1000 Sutter St Yuba City, CA 95991",(530) 673-9420,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.amplahealth.org%2Fampla-health-centers%2Fyuba-city-medical.html&cachebuster=1647087451&website_link_type=website&src_bizid=uCsMgaTllNg-HZUa8g8fvQ&s=9b79461035313d4b9228503e2d98af8f969334ad210ca5e88b09a346c20d911b,,https://www.yelp.com/biz/ampla-health-yuba-city-medical-and-xpress-care-yuba-city-3?osq=Pediatrician
"Tejinder P Ghuman, MD",,,"481 Plumas Blvd Yuba City, CA 95991",(530) 674-1400,N/a,,https://www.yelp.com/biz/tejinder-p-ghuman-md-yuba-city?osq=Pediatrician
Site for Sore Eyes - Vacaville,,,"2080 harbison Dr Ste E Vacaville, CA 95687",(707) 449-9931,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.siteforsoreeyes.com%2Fvacaville-location%2F%3Futm_source%3Dyelp%26utm_medium%3Dlisting%26utm_campaign%3Dallstoreyelp&cachebuster=1647087465&website_link_type=website&src_bizid=1wwZhZXFHt79pAfFmpJ7-Q&s=d08a54c7a6baf0690ada1dc922320867b28c0292848aa77057c858347eedb729,,https://www.yelp.com/adredir?ad_business_id=1wwZhZXFHt79pAfFmpJ7-Q&campaign_id=v2fW_sbvuyopvzfACKqRVw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsite-for-sore-eyes-vacaville-vacaville&request_id=ff7cd37d9e38ac15&signature=a154085680f996379db27396db15bc01542fd7e2c5a2044814c63196ba5510e5&slot=1
"Judith C Vallero, MD",,Sutter Medical Foundation ,"2020 Sutter Place, #201 Davis, CA 95616",(530) 750-5959,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-judith-c-vallero%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087472&website_link_type=website&src_bizid=yOLdTuCqeE63pJXVbis7Dg&s=75697fccd3d50452ed07690ce678fc313c90ee7de605c81b6ffb8f8878239930,,https://www.yelp.com/adredir?ad_business_id=yOLdTuCqeE63pJXVbis7Dg&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjudith-c-vallero-md-davis-2&request_id=dac71e9afb6d5b5f&signature=1a4bb78e848d23658e21f021b513edb4ec2195c309b2c93dd6cedc979e0f8f32&slot=0
Flow Chiropractic and Family Wellness Center,,,"2718 Telegraph Ave Ste 210 Berkeley, CA 94705",(360) 402-4550,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.berkeleyflow.com&cachebuster=1647087480&website_link_type=website&src_bizid=uGHYfMAZfECKXrTezqaaVw&s=6f5fe40afcec722d1ca485429a9dd4bec0f7d9b556b2e8c1424cf364630f889c,,https://www.yelp.com/biz/flow-chiropractic-and-family-wellness-center-berkeley?osq=Pediatrician
Jerome Charles Smith MD,,,"651 1st St W Sonoma, CA 95476",(707) 938-3870,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.primamedgroup.com&cachebuster=1647087499&website_link_type=website&src_bizid=-XakUXJgtC-BCRjp9gkUog&s=11493fc593939d13eab06f773ca8bec0f3d9f744e7154e26e747dffeb3a89335,,https://www.yelp.com/biz/jerome-charles-smith-md-sonoma?osq=Pediatrician
Rideout Women & Children,,,"1215 Plumas St Ste 1200 Yuba City, CA 95991",(530) 671-6149,N/a,,https://www.yelp.com/biz/rideout-women-and-children-yuba-city?osq=Pediatrician
"Samyukta Dasika, MD",,Sutter Medical Foundation ,"480 Plumas Blvd. Suite 201 Yuba City, CA 95991",(530) 749-3530,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-samyukta-dasika%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087511&website_link_type=website&src_bizid=OmJXnyf_K1Sz0f7eNvBTLw&s=e2e9ea7022e3449452ffb0236262044779668067d88c8150c67d911e17662d46,,https://www.yelp.com/biz/samyukta-dasika-md-yuba-city-2?osq=Pediatrician
Marin Braces,,,"1730 Novato Blvd Ste I Novato, CA 94947",(415) 897-4191,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.marinbraces.com&cachebuster=1647087515&website_link_type=website&src_bizid=E7EbDtqwAVAO58PfVKqZ4Q&s=88bda6fb7e46b4f45cafab03454964340d600d445063cbbc2bc7768a603d7dbe,,https://www.yelp.com/adredir?ad_business_id=E7EbDtqwAVAO58PfVKqZ4Q&campaign_id=Tzl-jz3_37pU-3Yi_mJDTg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmarin-braces-novato-3&request_id=21d981d68c644361&signature=04ad3ccea13e30b38c42013f14508f52e0af7763e4274c8c55fdaa462817700c&slot=0
La Clínica Pittsburg,,,"2240 Gladstone Dr Ste 4 Pittsburg, CA 94565",(925) 431-2100,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.laclinica.org%2Fpittsburgmedical%2Findex.html&cachebuster=1647087521&website_link_type=website&src_bizid=8S8lMhbdhvP3CVR5s-Rb0A&s=53d41658a6e896bc3bf531890560ba3e9ceebfc02eabbbbad363b9387a9067e2,,https://www.yelp.com/biz/la-cl%C3%ADnica-pittsburg-pittsburg-3?osq=Pediatrician
East Bay Ophthamology,,,"1289 Pinole Valley Rd Pinole, CA 94564",(510) 724-1768,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.eastbayeyes.com&cachebuster=1647087523&website_link_type=website&src_bizid=YPI8MDlQfrcAkYYqJpJlRQ&s=e9090d122ffa0a87e65b6fddeb7d6e36eda3582f880d23490c3eb85412cbacec,,https://www.yelp.com/biz/east-bay-ophthamology-pinole?osq=Pediatrician
Santa Rosa Community Health - Pediatric Campus,,,"711 Stony Point Rd Ste 17 Santa Rosa, CA 95407",(707) 578-2005,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fsrhealth.org&cachebuster=1647087527&website_link_type=website&src_bizid=9uCNuY4U9sZSsjc24QqUfA&s=6b15b9f490835e7f5bc07af4aca7993d8e1abb7767a614c527c953567e1b9d22,,https://www.yelp.com/biz/santa-rosa-community-health-pediatric-campus-santa-rosa-2?osq=Pediatrician
Aloha Integrative Therapy,,,"5755 Mountain Hawk Dr Ste 205A Santa Rosa, CA 95409",(707) 387-0045,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.alohaintegrativetherapy.com&cachebuster=1647087529&website_link_type=website&src_bizid=QxPyeRrR2U78SFTUfApLUg&s=a2ad5f70b57e3a4161e293508a356bf76598893e884119e7c325d063fc411f9c,,https://www.yelp.com/biz/aloha-integrative-therapy-santa-rosa?osq=Pediatrician
"John F Oberholtzer, MD",,,"Sutter Medical Foundation 2020 Sutter Place Suite 201 Davis, CA 95616",(530) 750-5959,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-john-f-oberholtzer%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087532&website_link_type=website&src_bizid=i5uieyPr4CmtCrINMhf31g&s=9a4b6f432f3c55c1e15cfae0f17a12e86e447c488d6b3c89a5e7a58bb06e1a7c,,https://www.yelp.com/adredir?ad_business_id=i5uieyPr4CmtCrINMhf31g&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjohn-f-oberholtzer-md-davis-2&request_id=1915957677c55782&signature=faa04f921922a0ebd14ae3b569489f21a80c9ee01ef43f29c54f0dcf237c764e&slot=2
Diablo Dermatology,,,"3436 Hillcrest Ave Ste 150 Antioch, CA 94531",(925) 754-6767,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.diablodermatology.com&cachebuster=1647087560&website_link_type=website&src_bizid=SXlxWIEGrWSM7YLTWu4NlA&s=5971494995dceb8886ac576e2fbc82f6a84bf4768af460e97841e87303d8d0ba,,https://www.yelp.com/biz/diablo-dermatology-antioch?osq=Pediatrician
"Baninder Kaur Baidwan, DO",,Sutter Medical Foundation ,"2720 Low Court Fairfield, CA 94534",(707) 427-4900,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-baninderkaur-baidwan%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087566&website_link_type=website&src_bizid=ef-C8XAlGSGAnqQgifC0fg&s=811a339cc83eeb87a6ac8fc5869a9ee482816bfb1c317468d498ee127125e83b,,https://www.yelp.com/biz/baninder-kaur-baidwan-do-fairfield-2?osq=Pediatrician
La Clínica North Vallejo,,,"220 Hospital Dr Vallejo, CA 94589",(707) 641-1900,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.laclinica.org%2Fnorthvallejo%2Findex.html&cachebuster=1647087569&website_link_type=website&src_bizid=cbaoVUdH1U8lSmr0BKbcAA&s=05565ecc85936744d4a5cd3ab34e2984d45a3847f8ae10431cf8133b2cf9ef93,,https://www.yelp.com/biz/la-cl%C3%ADnica-north-vallejo-vallejo-2?osq=Pediatrician
"Indranushi Chaliha, MD",,,"Santa Rosa, CA 95403",(707) 521-8966,N/a,,https://www.yelp.com/biz/indranushi-chaliha-md-santa-rosa?osq=Pediatrician
"Anna B. Derdzinska, M.D",,Sutter Medical Foundation ,"2720 Low Court Fairfield, CA 94534",(707) 427-4900,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.suttermedicalfoundation.org%2Fdr-anna-b-derdzinska.html%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087577&website_link_type=website&src_bizid=I8MlCMWqXbQ0NB4fa6pQFg&s=ef1927181e3a5f5e5d31219f4b552a2a5c5a3d6d13cc49214b7dd2691277828a,,https://www.yelp.com/biz/anna-b-derdzinska-m-d-fairfield?osq=Pediatrician
"Richard B Loomis, MD",,Sutter Medical Foundation ,"11795 Education Street Suite 100 Auburn, CA 95602",(530) 886-2300,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-richard-b-loomis%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087586&website_link_type=website&src_bizid=ky4xBNiupXy3QO0R5aE9GA&s=c9efe2809cb7e5b494eee6ef14148f5cd42521f264eed7bedbf8b3a3272d9212,,https://www.yelp.com/adredir?ad_business_id=ky4xBNiupXy3QO0R5aE9GA&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frichard-b-loomis-md-auburn&request_id=0bf1c3a7db6c6948&signature=98feb280faaeae1c779103bb8f4772406a1ca38b2714260df87cf7cfcdec70de&slot=0
"Kristin Friend, MD",,Sutter Medical Foundation,"2020 Sutter Place, #201 Davis, CA 95616",(530) 750-5959,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.sutterhealth.org%2Ffind-doctor%2Fdr-kristin-friend%3Futm_source%3Dyelp%26utm_medium%3Dsocial%26utm_content%3Dbranded-url%26utm_campaign%3Dsmf-yelp-doctors&cachebuster=1647087593&website_link_type=website&src_bizid=AQhJdraWDakmo636TmQV2Q&s=6b8ae1378e8b65bea1a2443df96da12adec7cec5af792fec5fbf5a31ea421234,,https://www.yelp.com/adredir?ad_business_id=AQhJdraWDakmo636TmQV2Q&campaign_id=-SiK00sulU2jvHItf8CWEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkristin-friend-md-davis-2&request_id=310fb36b4dd1b0f2&signature=5a42f62a7b1eeaff042846e7bfb03bde906be3708450d7db16d44b4ba4f99a0f&slot=1
"Charlotte Standefer, MD",,,"2500 Alhambra Ave Martinez, CA 94553",(925) 370-5000,N/a,,https://www.yelp.com/biz/charlotte-standefer-md-martinez?osq=Pediatrician
"Inessa Gofman, MD",,,"San Francisco, CA 94118",(415) 221-6476,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.laurel-heights-pediatric-adolescent-care.ubcp.org&cachebuster=1647087623&website_link_type=website&src_bizid=IpT9pESuhe02W3DD3P62_A&s=45118ba5a1c98dfedd47afe9a35097bbd94c0359c3564ba7fb120ff44b70a076,,https://www.yelp.com/biz/inessa-gofman-md-san-francisco-2?osq=Pediatrician
Diablo Valley Pediatric Medical Group,,,"2299 Bacon St Ste 7 Concord, CA 94520",(925) 676-6500,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.dvpmg.com%2F&cachebuster=1647087626&website_link_type=website&src_bizid=uxteykr5iXPje52ceY6psw&s=65cf14839eec297ec9ebb1261ead998e3f902a5525f6a32b65c38ab45cc0a242,,https://www.yelp.com/biz/diablo-valley-pediatric-medical-group-concord?osq=Pediatrician
"Dasha Surovec, MD",,,"Santa Rosa, CA 95405",,N/a,,https://www.yelp.com/biz/dasha-surovec-md-santa-rosa?osq=Pediatrician
"Julie Bokser, MD",,,"1615 Hill Rd Ste 11 Novato, CA 94947",(415) 892-0965,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.tamalpaispediatrics.com%2F&cachebuster=1647087633&website_link_type=website&src_bizid=5YwE6jedmO7P0ypl8dGqhQ&s=3aa5f870ddc3d6620fea19fe6eedafdd0b3e849decf816d5b61656b5a2f6ad25,,https://www.yelp.com/biz/julie-bokser-md-novato?osq=Pediatrician
MarinHealth Family Medicine | A UCSF Health Clinic,,,"75 Rowland Way Ste 230 Novato, CA 94945",(415) 925-8965,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.mymarinhealth.org%2Flocations%2Fpediatric-care-novato%2F&cachebuster=1647087635&website_link_type=website&src_bizid=iC_jXhMmUMvNhi2Xys00wQ&s=7d27702ca31a2ab263729e3d56447ee1d3bb49453952dff15e7ec1cfe66e47ef,,https://www.yelp.com/biz/marinhealth-family-medicine-a-ucsf-health-clinic-novato?osq=Pediatrician
